60-98-83-842141-001-01 722                           2     2              30    0   0    0   0
60-98-83-842141-001-01 792                           2     2              40    0   0    0   0
49-89-60-442142-001-01 712                           2     2             160    0   0    0   0
49-89-60-442142-001-01 721    140    70001  1   92 922     2            2101    0   0    0   0
49-89-60-442142-001-01 732                           2     2             120    0   0  400   0
49-89-60-442142-001-01 762                           2     2              75    0   0  120   0
49-89-60-442142-001-01 791    600   500001  1   93 932     2              40    0   0   20   0
49-89-60-442142-001-01 802                           2     2              11    0   0    0   0
49-89-60-442142-001-018511    120   300001  1   93 932     2              60    0   0    0   0
47-33-48-342143-001-01 712                           2     2            1680    0   0    0   0
47-33-48-342143-001-01 722                           2     2              80    0   0    0   0
47-33-48-342143-001-01 732                           2     2             130    0   0   20   0
41-90-49-082143-001-02 692                           2     2              65    0   0    0   0
41-90-49-082143-001-02 712                           2     2            1050    0   0   30   0
41-90-49-082143-001-02 722                           2     2             100    0   0   20   0
41-90-49-082143-001-02 732                           2     2             230    0   0   30   0
41-90-49-082143-001-02 742                           2     2             180    0   0    0   0
93-04-22-652143-001-04 741     30   600001 21 2 22 222     2               3    0   0    2   0
42-74-37-602144-001-01 692                           2     11 8 50000     16    0   0    0   0
42-74-37-602144-001-01 711     40   150001  1   91 912     2             190    0   0    0   0
42-74-37-602144-001-01 722                           2     2              60    0   0   30   0
42-74-37-602144-001-01 732                           2     2             160    0   0   80   0
42-74-37-602144-001-01 791    120   400001  1  2022022     2             200    0   0   40   0
42-74-37-602144-001-018522                           2     2              30    0   0    0   0
51-55-51-262145-001-01 692                           2     2              28    0   0    0   0
51-55-51-262145-001-01 711    140   850001  1   92 922     2               0    0   0    0   0
51-55-51-262145-001-01 812                           2     2              13    0   0    0   0
51-55-51-262145-001-018512                           2     2               7    0   0    0   0
88-95-93-562146-001-01 692                           2     2             120    0   0    0   0
88-95-93-562146-001-01 711   1800  9000001  1  1611612     2            1200    0   0    0   0
88-95-93-562146-001-01 721    400   800001  1  1611612     2             220    0   0    0   0
88-95-93-562146-001-01 732                           2     2             120    0   0   80   0
88-95-93-562146-001-01 761    200   300001  1  1611612     2              80    0   0   40   0
88-95-93-562146-001-01 791    600   720001  1  1611612     2             100    0   0   60   0
37-02-89-812146-001-03 711    840  4200001  1  1621622     2            1320    0   0    0   0
37-02-89-812146-001-03 721    630   900001  1  1621612     2             100    0   0   10   0
37-02-89-812146-001-03 732                           2     2              70    0   0   20   0
37-02-89-812146-001-03 742                           2     2             120    0   0   60   0
98-78-94-132147-001-01 712                           2     2             416    0   0    0   0
98-78-94-132147-001-01 721    336    80001 21 2 91 912     2             168    0   0    0   0
98-78-94-132147-001-01 732                           2     2             260    0   0    0   0
98-78-94-132147-001-01 742                           2     2              40    0   0    0   0
98-78-94-132147-001-01 791     66    60001 21 2 93 932     2              22    0   0    0   0
98-78-94-132147-001-01 802                           2     2              11    0   0    0   0
98-78-94-132147-001-018512                           2     2              12    0   0    0   0
98-78-94-132147-001-018522                           2     2              26    0   0    0   0
82-49-19-232159-001-01 711    120   420001  1   92 922     2             120    0   0    0   0
82-49-19-232159-001-01 732                           2     11 3  5000     35    0   0    0   0
40-34-16-232159-001-04 711    420  1200001 21 2 92 922     11 1 20000    280    0   0    0   0
40-34-16-232159-001-04 742                           2     2           31620    0   0    0   0
35-01-77-262161-001-01 712                           2     2             720    0   0    0   0
92-29-28-062162-001-01 711    140   400002  2   42 422     2             112    0   0    0   0
45-96-39-562164-001-01 712                           2     2             300    0   0    0   0
45-96-39-562164-001-01 722                           2     2              70    0   0    0   0
43-24-82-622165-001-01 711   1000  2400001  1   91 912     2             600    0   0    0   0
43-24-82-622165-001-01 722                           2     11 2  2000     57    0   0    0   0
43-24-82-622165-001-01 762                           2     2              53    0   0    0   0
79-35-82-232166-001-01 691     30    30001  1   21 212     2               0    0   0    0   0
79-35-82-232166-001-01 711     80    90001  1   21 212     2             200    0   0    0   0
79-35-82-232166-001-01 732                           2     2              80    0   0    0   0
79-35-82-232166-001-018522                           2     2              20    0   0    0   0
27-71-37-112178-001-01 712                           2     2             450    0   0    0   0
08-19-86-572179-001-01 711    140   600001  1   51 512     2             420    0   0    0   0
08-19-86-572179-001-01 722                           2     11 3 10000    110    0   0    0   0
14-48-48-942180-001-01 712                           2     2             140    0   0    0   0
82-21-30-392181-001-01 711   1000  2000001  1   91 912     2            3020    0   0    0   0
97-20-56-672184-001-01 712                           2     2             540    0   0    0   0
01-60-89-942185-001-01 711    200  2000001  1   93 932     2             200    0   0    0   0
01-60-89-942185-001-01 722                           2     2             120    0   0    0   0
01-60-89-942185-001-01 732                           2     2              42    0   0    0   0
01-60-89-942185-001-01 742                           2     2              33    0   0    0   0
77-31-17-492199-001-03 742                           2     2               3    0   0    0   0
97-95-25-482200-001-01 732                           2     2             260    0   0    0   0
97-95-25-482200-001-01 762                           2     11 5 40000    130    0   0    0   0
72-15-83-722203-001-01 712                           2     2              60    0   0    0   0
72-15-83-722203-001-01 732                           2     2              30    0   0    0   0
72-15-83-722203-001-01 742                           2     2              15    0   0    0   0
56-10-08-702204-001-01 712                           2     2              60    0   0    0   0
56-10-08-702204-001-01 722                           2     2              70    0   0    0   0
56-10-08-702204-001-01 732                           2     2               0    0   0    0   0
56-10-08-702204-001-01 742                           2     2               0    0   0    0   0
78-15-43-852216-001-01 712                           2     2             450    0   0    0   0
78-15-43-852216-001-01 722                           2     2              80    0   0    0   0
78-15-43-852216-001-018522                           2     2              18    0   0    0   0
81-50-48-562217-001-02 712                           2     2            2970    0   0  150   0
81-50-48-562217-001-02 722                           2     2              72    0   0    8   0
81-50-48-562217-001-02 792                           2     2              15    0   0    0   0
81-50-48-562217-001-028521     90   120002  1 2 92 922     2               2    0   0    3   0
84-58-41-512218-001-01 692                           2     2             180    0   0    0   0
84-58-41-512218-001-01 712                           2     2             225    0   0    0   0
84-58-41-512218-001-01 732                           2     2              40    0   0    0   0
55-19-95-162219-001-01 712                           2     2             104    0   0    0   0
91-90-18-922220-001-01 712                           2     2             500    0   0    0   0
91-90-18-922220-001-01 722                           2     2              50    0   0    0   0
05-40-62-632221-001-01 691    300   700001 21 2 43 432     2             120    0   0  100   0
05-40-62-632221-001-01 712                           2     2            1760    0   0    0   0
05-40-62-632221-001-01 732                           2     2             120    0   0    0   0
05-40-62-632221-001-01 761    200   160001  1   43 432     2              50    0   0   50   0
24-15-17-332222-001-01 692                           2     2            1425    0   0  150   0
24-15-17-332222-001-01 711   5250  7500001 21 2 93 932     2           46535    0   0  380   0
24-15-17-332222-001-01 722                           2     2             350    0   0   50   0
24-15-17-332222-001-01 732                           2     2             320    0   0   70   0
24-15-17-332222-001-01 742                           2     2             685    0   0    0   0
24-15-17-332222-001-01 792                           2     2             150    0   0    0   0
24-15-17-332222-001-018522                           2     2              35    0   0    0   0
21-66-19-792235-001-01 732                           2     2              15    0   0    0   0
