90-92-88-291003-001-014052     0                       
90-92-88-291003-001-014062     0                       
90-92-88-291003-001-014072     0                       
90-92-88-291003-001-014081     6    3    15000    10000
90-92-88-291003-001-014091     2    2    60000    40000
90-92-88-291003-001-014102     0                       
90-92-88-291003-001-014112     0                       
90-92-88-291003-001-014121     3    3   140000   120000
90-92-88-291003-001-014132     0                       
90-92-88-291003-001-014142     0                       
90-92-88-291003-001-014152     0                       
90-92-88-291003-001-014161    60                       
90-92-88-291003-001-014171     2   10     2000     1000
90-92-88-291003-001-014182     0                       
90-92-88-291003-001-014192     0                       
90-92-88-291003-001-014202     0                       
90-92-88-291003-001-014212     0                       
90-92-88-291003-001-014222     0                       
90-92-88-291003-001-014232     0                       
90-92-88-291003-001-014241     2                       
90-92-88-291003-001-014252     0                       
90-92-88-291003-001-014262     0                       
90-92-88-291003-001-014271     1    6   100000    80000
90-92-88-291003-001-014282     0                       
90-92-88-291003-001-014292     0                       
90-92-88-291003-001-014302     0                       
90-92-88-291003-001-014312     0                       
90-92-88-291003-001-014321     9    6   100000  1500000
90-92-88-291003-001-014331    20    8    15000   200000
90-92-88-291003-001-014342     0                       
90-92-88-291003-001-014352     0                       
90-92-88-291003-001-014361     1                       
90-92-88-291003-001-014371     2   15        0  5000000
90-92-88-291003-001-014382     0                       
90-92-88-291003-001-014392     0                       
90-92-88-291003-001-014401     2                       
90-92-88-291003-001-014412     0                       
90-92-88-291003-001-014422     0                       
90-92-88-291003-001-014432     0                       
90-92-88-291003-001-014442     0                       
90-92-88-291003-001-014452     0                       
90-92-88-291003-001-014462     0                       
90-92-88-291003-001-014472     0                       
90-92-88-291003-001-014482     0                       
90-92-88-291003-001-014492     0                       
90-92-88-291003-001-014502     0                       
90-92-88-291003-001-014512     0                       
90-92-88-291003-001-014522     0                       
90-92-88-291003-001-014532     0                       
90-92-88-291003-001-014542     0                       
90-92-88-291003-001-014552     0                       
90-92-88-291003-001-014562     0                       
16-34-22-801005-001-014011     1    3    20000    10000
16-34-22-801005-001-014022     0                       
16-34-22-801005-001-014031     2    5    50000    25000
16-34-22-801005-001-014042     0                       
16-34-22-801005-001-014052     0                       
16-34-22-801005-001-014062     0                       
16-34-22-801005-001-014072     0                       
16-34-22-801005-001-014081     6    3    15834    11667
16-34-22-801005-001-014091     2    7    50000    50000
16-34-22-801005-001-014101     1   14    25000    20000
16-34-22-801005-001-014112     0                       
16-34-22-801005-001-014121     2    7   100000    85000
16-34-22-801005-001-014132     0                       
16-34-22-801005-001-014141     1                       
