94-86-36-141194-001-01 212      2     2     2      1 20002     2     
94-86-36-141194-001-01 311 130001 35002     2      1 60002     1 5000
94-86-36-141194-001-01 52                                            
94-86-36-141194-001-01 62                                            
25-38-03-951194-001-04 12                                            
25-38-03-951194-001-04 211 161002     2     2      1 70002     2     
25-38-03-951194-001-04 32                                            
95-69-66-001195-001-01 12                                            
95-69-66-001195-001-01 211 210002     2     2      2     2     2     
95-69-66-001195-001-01 32                                            
19-34-39-641196-001-01 12                                            
19-34-39-641196-001-01 22                                            
19-34-39-641196-001-01 32                                            
19-34-39-641196-001-01 52                                            
19-34-39-641196-001-01 62                                            
19-34-39-641196-001-01 72                                            
19-34-39-641196-001-01 82                                            
19-34-39-641196-001-01 92                                            
68-30-00-361196-001-04 111 225002     2     2      1 25002     2     
02-54-47-041198-001-01 12                                            
02-54-47-041198-001-01 22                                            
02-54-47-041198-001-01 32                                            
02-54-47-041198-001-01 42                                            
02-54-47-041198-001-01 52                                            
02-54-47-041198-001-01 62                                            
58-10-14-501201-001-01 111 600002     2     2      2     2     2     
58-10-14-501201-001-01 22                                            
