88-67-31-993264-001-03 3   0        2  1     1 11  30000
88-67-31-993264-001-03 4   0        2  2                
88-67-31-993264-001-03 5   0        2  2                
88-67-31-993264-001-03 6   0        2  2                
88-67-31-993264-001-03 7   0        2  2                
88-67-31-993264-001-03 8   0        2  2                
88-67-31-993264-001-03 9   0        2  2                
88-67-31-993264-001-0310   0        2  2                
88-67-31-993264-001-0311   0        2  2                
88-67-31-993264-001-0312   0        2  2                
88-67-31-993264-001-0313   0        2  2                
88-67-31-993264-001-0314   0        2  2                
11-13-37-023265-001-01 1   2    600011 1     3 21      0
11-13-37-023265-001-01 2   0        2  1     1 21      0
11-13-37-023265-001-01 3   2  40000011 2                
11-13-37-023265-001-01 4   0        2  2                
11-13-37-023265-001-01 5   0        2  2                
11-13-37-023265-001-01 6   0        2  2                
11-13-37-023265-001-01 7   0        2  2                
11-13-37-023265-001-01 8   0        2  2                
11-13-37-023265-001-01 9   0        2  2                
11-13-37-023265-001-0110   0        2  2                
11-13-37-023265-001-0111   0        2  2                
11-13-37-023265-001-0112   0        2  2                
11-13-37-023265-001-0113   0        2  2                
11-13-37-023265-001-0114   0        2  2                
11-13-37-023265-001-0115   8 240000011 2                
90-95-86-113266-001-02 1   2   1200011 2                
90-95-86-113266-001-02 2   0        2  2                
90-95-86-113266-001-02 3   0        2  2                
90-95-86-113266-001-02 4   0        2  2                
90-95-86-113266-001-02 5   0        2  2                
90-95-86-113266-001-02 6   0        2  2                
90-95-86-113266-001-02 7   0        2  2                
90-95-86-113266-001-02 8   0        2  2                
90-95-86-113266-001-02 9   0        2  2                
90-95-86-113266-001-0210   0        2  2                
90-95-86-113266-001-0211   0        2  2                
90-95-86-113266-001-0212   0        2  2                
90-95-86-113266-001-0213   0        2  2                
90-95-86-113266-001-0214   0        2  2                
90-95-86-113266-001-0215   0        2  2                
77-48-80-613267-001-01 1   3    90002  2                
77-48-80-613267-001-01 2   0        2  2                
77-48-80-613267-001-01 3   0        2  1     1 31  20000
77-48-80-613267-001-01 4   0        2  2                
77-48-80-613267-001-01 5   0        2  2                
77-48-80-613267-001-01 6   0        2  2                
77-48-80-613267-001-01 7   0        2  2                
77-48-80-613267-001-01 8   0        2  2                
77-48-80-613267-001-01 9   0        2  2                
77-48-80-613267-001-0110   0        2  2                
77-48-80-613267-001-0111   0        2  2                
77-48-80-613267-001-0112   0        2  2                
77-48-80-613267-001-0113   0        2  2                
77-48-80-613267-001-0114   0        2  2                
77-48-80-613267-001-0115   0        2  2                
97-89-67-153268-001-01 1   3   1200011 2                
97-89-67-153268-001-01 2   1   4000011 2                
97-89-67-153268-001-01 3   0        2  1     1 21  40000
97-89-67-153268-001-01 4   0        2  2                
97-89-67-153268-001-01 5   0        2  2                
97-89-67-153268-001-01 6   0        2  2                
97-89-67-153268-001-01 7   0        2  2                
97-89-67-153268-001-01 8   0        2  2                
97-89-67-153268-001-01 9   0        2  2                
97-89-67-153268-001-0110   0        2  2                
97-89-67-153268-001-0111   0        2  2                
97-89-67-153268-001-0112   0        2  2                
97-89-67-153268-001-0113   0        2  2                
97-89-67-153268-001-0114   0        2  2                
97-89-67-153268-001-0115   0        2  2                
60-62-46-173305-001-01 1   1   1000011 2                
60-62-46-173305-001-01 2   0        2  2                
60-62-46-173305-001-01 3   0        2  2                
60-62-46-173305-001-01 4   0        2  2                
60-62-46-173305-001-01 5   0        2  2                
60-62-46-173305-001-01 6   0        2  2                
60-62-46-173305-001-01 7   0        2  2                
60-62-46-173305-001-01 8   0        2  2                
60-62-46-173305-001-01 9   0        2  2                
60-62-46-173305-001-0110   0        2  2                
60-62-46-173305-001-0111   0        2  2                
60-62-46-173305-001-0112   0        2  2                
60-62-46-173305-001-0113   0        2  2                
60-62-46-173305-001-0114   0        2  2                
60-62-46-173305-001-0115   1    600011 2                
86-36-32-763305-001-04 1   1    500011 2                
86-36-32-763305-001-04 2   0        2  2                
86-36-32-763305-001-04 3   0        2  2                
86-36-32-763305-001-04 4   0        2  2                
86-36-32-763305-001-04 5   0        2  2                
86-36-32-763305-001-04 6   0        2  2                
86-36-32-763305-001-04 7   0        2  2                
86-36-32-763305-001-04 8   0        2  2                
86-36-32-763305-001-04 9   0        2  2                
86-36-32-763305-001-0410   0        2  2                
86-36-32-763305-001-0411   0        2  2                
86-36-32-763305-001-0412   0        2  2                
86-36-32-763305-001-0413   0        2  2                
86-36-32-763305-001-0414   0        2  2                
86-36-32-763305-001-0415   1    350011 2                
16-27-36-483341-001-0515   1    300011 2                
86-53-85-033356-001-01 1   1    800011 2                
86-53-85-033356-001-01 2   0        2  2                
86-53-85-033356-001-01 3   0        2  2                
86-53-85-033356-001-01 4   0        2  2                
86-53-85-033356-001-01 5   0        2  2                
86-53-85-033356-001-01 6   0        2  2                
86-53-85-033356-001-01 7   0        2  2                
86-53-85-033356-001-01 8   0        2  2                
86-53-85-033356-001-01 9   0        2  2                
86-53-85-033356-001-0110   0        2  2                
86-53-85-033356-001-0111   0        2  2                
86-53-85-033356-001-0112   0        2  2                
86-53-85-033356-001-0113   0        2  2                
86-53-85-033356-001-0114   0        2  2                
86-53-85-033356-001-0115   0        2  2                
90-79-01-953360-001-0115   1    500011 2                
17-79-46-663362-001-01 1   1    500011 2                
62-47-91-693377-001-03 1   1    500011 2                
93-04-12-363378-001-01 1   1    600011 2                
19-86-31-293385-001-01 1   2   1000011 2                
79-29-36-723387-001-01 1   1    700011 2                
84-92-14-033387-001-03 1   0        2  1     1 21      0
14-99-84-453400-001-03 1   2   1000011 2                
14-99-84-453400-001-03 2   0        2  2                
14-99-84-453400-001-03 3   0        2  2                
14-99-84-453400-001-03 4   0        2  2                
14-99-84-453400-001-03 5   0        2  2                
14-99-84-453400-001-03 6   0        2  2                
14-99-84-453400-001-03 7   0        2  2                
14-99-84-453400-001-03 8   0        2  2                
14-99-84-453400-001-03 9   0        2  2                
14-99-84-453400-001-0310   0        2  2                
14-99-84-453400-001-0311   0        2  2                
14-99-84-453400-001-0312   0        2  2                
14-99-84-453400-001-0313   0        2  2                
14-99-84-453400-001-0314   0        2  2                
14-99-84-453400-001-0315   0        2  2                
22-32-62-133437-001-01 1   1    700011 2                
89-97-86-403452-001-01 1   1   1000011 2                
89-97-86-403452-001-01 2   0        2  2                
89-97-86-403452-001-01 3   0        2  2                
89-97-86-403452-001-01 4   0        2  2                
89-97-86-403452-001-01 5   0        2  2                
89-97-86-403452-001-01 6   0        2  2                
89-97-86-403452-001-01 7   0        2  2                
89-97-86-403452-001-01 8   0        2  2                
89-97-86-403452-001-01 9   0        2  2                
89-97-86-403452-001-0110   0        2  2                
89-97-86-403452-001-0111   0        2  2                
89-97-86-403452-001-0112   0        2  2                
89-97-86-403452-001-0113   0        2  2                
89-97-86-403452-001-0114   0        2  2                
89-97-86-403452-001-0115   1    500011 2                
66-71-90-733470-001-03 1   1   1500011 2                
97-85-50-183471-001-01 1   1    500011 2                
30-91-34-183471-001-04 1   2    600011 2                
04-68-39-663477-001-01 1   1    700011 2                
25-21-14-193477-001-03 1   1    500011 2                
59-20-56-743478-001-0115   1    300011 2                
31-48-87-393489-001-03 1   1    700011 2                
31-48-87-393489-001-0315   1    500011 2                
40-03-22-643489-001-04 1   1    500011 2                
70-78-01-003490-001-01 1   0        2  1     1 11      0
22-61-86-863492-001-01 1   3   3000011 2                
97-77-83-363495-001-01 1   1    800011 1     1 21      0
57-73-74-663496-001-0115   1    800011 2                
56-39-47-013511-001-02 1   2   1000011 2                
56-39-47-013511-001-02 2   0        2  2                
56-39-47-013511-001-02 3   0        2  1     1 21  15000
56-39-47-013511-001-02 4   0        2  2                
56-39-47-013511-001-02 5   0        2  2                
56-39-47-013511-001-02 6   0        2  2                
56-39-47-013511-001-02 7   0        2  2                
56-39-47-013511-001-02 8   0        2  2                
56-39-47-013511-001-02 9   0        2  2                
56-39-47-013511-001-0210   0        2  2                
56-39-47-013511-001-0211   0        2  2                
56-39-47-013511-001-0212   0        2  2                
56-39-47-013511-001-0213   0        2  2                
56-39-47-013511-001-0214   0        2  2                
56-39-47-013511-001-0215   0        2  2                
96-22-91-013546-001-01 1   1   1000011 2                
01-55-74-143547-001-08 1   5   2500011 2                
01-55-74-143547-001-08 2   0        2  2                
01-55-74-143547-001-08 3   0        2  2                
01-55-74-143547-001-08 4   0        2  2                
01-55-74-143547-001-08 5   1  40000011 2                
01-55-74-143547-001-08 6   0        2  2                
01-55-74-143547-001-08 7   0        2  2                
01-55-74-143547-001-08 8   0        2  2                
01-55-74-143547-001-08 9   0        2  2                
01-55-74-143547-001-0810   0        2  2                
01-55-74-143547-001-0811   0        2  2                
01-55-74-143547-001-0812   1  70000011 2                
01-55-74-143547-001-0813   0        2  2                
01-55-74-143547-001-0814   0        2  2                
01-55-74-143547-001-0815   1    500011 2                
19-39-89-593549-001-01 1   2   2000011 2                
74-75-91-793553-001-03 1   1    400011 2                
74-75-91-793553-001-03 2   0        2  2                
74-75-91-793553-001-03 3   0        2  2                
74-75-91-793553-001-03 4   0        2  2                
74-75-91-793553-001-03 5   0        2  2                
74-75-91-793553-001-03 6   0        2  2                
74-75-91-793553-001-03 7   0        2  2                
74-75-91-793553-001-03 8   0        2  2                
74-75-91-793553-001-03 9   0        2  2                
74-75-91-793553-001-0310   0        2  2                
74-75-91-793553-001-0311   0        2  2                
74-75-91-793553-001-0312   0        2  2                
74-75-91-793553-001-0313   0        2  2                
74-75-91-793553-001-0314   0        2  2                
74-75-91-793553-001-0315   1    500011 2                
32-17-78-073586-001-01 1   4   2400011 2                
32-17-78-073586-001-01 2   0        2  1     1 21   3000
32-17-78-073586-001-01 3   0        2  2                
32-17-78-073586-001-01 4   0        2  2                
32-17-78-073586-001-01 5   0        2  2                
32-17-78-073586-001-01 6   0        2  2                
32-17-78-073586-001-01 7   0        2  2                
32-17-78-073586-001-01 8   0        2  2                
32-17-78-073586-001-01 9   0        2  2                
32-17-78-073586-001-0110   0        2  2                
32-17-78-073586-001-0111   0        2  2                
32-17-78-073586-001-0112   0        2  2                
32-17-78-073586-001-0113   0        2  2                
32-17-78-073586-001-0114   0        2  2                
32-17-78-073586-001-0115   1    200011 2                
20-25-86-313586-001-02 1   2    600011 2                
20-25-86-313586-001-02 2   0        2  2                
20-25-86-313586-001-02 3   0        2  2                
20-25-86-313586-001-02 4   0        2  2                
20-25-86-313586-001-02 5   0        2  2                
20-25-86-313586-001-02 6   0        2  2                
20-25-86-313586-001-02 7   0        2  2                
20-25-86-313586-001-02 8   0        2  2                
20-25-86-313586-001-02 9   0        2  2                
20-25-86-313586-001-0210   0        2  2                
20-25-86-313586-001-0211   0        2  2                
20-25-86-313586-001-0212   0        2  2                
20-25-86-313586-001-0213   0        2  2                
20-25-86-313586-001-0214   0        2  2                
20-25-86-313586-001-0215   0        2  2                
81-86-14-733603-001-01 1   4   2000011 2                
81-86-14-733603-001-01 2   1   3500011 2                
81-86-14-733603-001-01 3   0        2  2                
81-86-14-733603-001-01 4   0        2  2                
81-86-14-733603-001-01 5   0        2  2                
81-86-14-733603-001-01 6   0        2  2                
81-86-14-733603-001-01 7   0        2  2                
81-86-14-733603-001-01 8   0        2  2                
81-86-14-733603-001-01 9   0        2  2                
81-86-14-733603-001-0110   0        2  2                
81-86-14-733603-001-0111   0        2  2                
81-86-14-733603-001-0112   0        2  2                
81-86-14-733603-001-0113   0        2  2                
81-86-14-733603-001-0114   0        2  2                
81-86-14-733603-001-0115   0        2  2                
09-31-93-253605-001-01 1   1    200011 2                
09-31-93-253605-001-01 2   0        2  2                
09-31-93-253605-001-01 3   0        2  2                
09-31-93-253605-001-01 4   0        2  2                
09-31-93-253605-001-01 5   0        2  2                
09-31-93-253605-001-01 6   0        2  2                
09-31-93-253605-001-01 7   0        2  2                
09-31-93-253605-001-01 8   0        2  2                
09-31-93-253605-001-01 9   0        2  2                
09-31-93-253605-001-0110   0        2  2                
09-31-93-253605-001-0111   0        2  2                
09-31-93-253605-001-0112   0        2  2                
09-31-93-253605-001-0113   0        2  2                
09-31-93-253605-001-0114   0        2  2                
09-31-93-253605-001-0115   0        2  2                
38-56-07-333606-001-01 1   4   2400011 2                
38-56-07-333606-001-01 2   0        2  2                
38-56-07-333606-001-01 3   0        2  2                
38-56-07-333606-001-01 4   0        2  2                
38-56-07-333606-001-01 5   0        2  2                
38-56-07-333606-001-01 6   0        2  2                
38-56-07-333606-001-01 7   0        2  2                
38-56-07-333606-001-01 8   0        2  2                
38-56-07-333606-001-01 9   0        2  2                
38-56-07-333606-001-0110   0        2  2                
38-56-07-333606-001-0111   0        2  2                
38-56-07-333606-001-0112   0        2  2                
38-56-07-333606-001-0113   0        2  2                
38-56-07-333606-001-0114   0        2  2                
38-56-07-333606-001-0115   0        2  2                
11-40-56-853607-001-01 1   3   2100011 2                
11-40-56-853607-001-01 2   0        2  2                
11-40-56-853607-001-01 3   0        2  2                
11-40-56-853607-001-01 4   0        2  2                
11-40-56-853607-001-01 5   0        2  2                
11-40-56-853607-001-01 6   0        2  2                
11-40-56-853607-001-01 7   0        2  2                
11-40-56-853607-001-01 8   0        2  2                
11-40-56-853607-001-01 9   0        2  2                
11-40-56-853607-001-0110   0        2  2                
11-40-56-853607-001-0111   0        2  2                
11-40-56-853607-001-0112   0        2  2                
11-40-56-853607-001-0113   0        2  2                
11-40-56-853607-001-0114   0        2  2                
11-40-56-853607-001-0115   1    600011 2                
46-48-20-193608-001-01 1   2    800011 2                
46-48-20-193608-001-01 2   0        2  2                
46-48-20-193608-001-01 3   0        2  2                
46-48-20-193608-001-01 4   0        2  2                
46-48-20-193608-001-01 5   0        2  2                
46-48-20-193608-001-01 6   0        2  2                
46-48-20-193608-001-01 7   0        2  2                
46-48-20-193608-001-01 8   0        2  2                
46-48-20-193608-001-01 9   0        2  2                
46-48-20-193608-001-0110   0        2  2                
46-48-20-193608-001-0111   0        2  2                
46-48-20-193608-001-0112   0        2  2                
46-48-20-193608-001-0113   0        2  2                
46-48-20-193608-001-0114   0        2  2                
46-48-20-193608-001-0115   0        2  2                
35-55-95-513609-001-02 1   2   1000011 2                
35-55-95-513609-001-02 2   0        2  2                
35-55-95-513609-001-02 3   0        2  2                
35-55-95-513609-001-02 4   0        2  2                
35-55-95-513609-001-02 5   0        2  2                
35-55-95-513609-001-02 6   0        2  2                
35-55-95-513609-001-02 7   0        2  2                
35-55-95-513609-001-02 8   0        2  2                
35-55-95-513609-001-02 9   0        2  2                
35-55-95-513609-001-0210   0        2  2                
35-55-95-513609-001-0211   0        2  2                
35-55-95-513609-001-0212   0        2  2                
35-55-95-513609-001-0213   0        2  2                
35-55-95-513609-001-0214   0        2  2                
35-55-95-513609-001-0215   0        2  2                
65-52-91-163610-001-01 1   3    600011 2                
65-52-91-163610-001-01 2   0        2  2                
65-52-91-163610-001-01 3   0        2  2                
65-52-91-163610-001-01 4   0        2  2                
65-52-91-163610-001-01 5   0        2  2                
65-52-91-163610-001-01 6   0        2  2                
65-52-91-163610-001-01 7   0        2  2                
65-52-91-163610-001-01 8   0        2  2                
65-52-91-163610-001-01 9   0        2  2                
65-52-91-163610-001-0110   0        2  2                
65-52-91-163610-001-0111   0        2  2                
65-52-91-163610-001-0112   0        2  2                
65-52-91-163610-001-0113   0        2  2                
65-52-91-163610-001-0114   0        2  2                
65-52-91-163610-001-0115   0        2  2                
06-96-90-323622-001-01 1   2    800011 2                
06-96-90-323622-001-01 2   1   2000011 2                
06-96-90-323622-001-01 3   0        2  2                
06-96-90-323622-001-01 4   0        2  2                
06-96-90-323622-001-01 5   0        2  2                
06-96-90-323622-001-01 6   0        2  2                
06-96-90-323622-001-01 7   0        2  2                
06-96-90-323622-001-01 8   0        2  2                
06-96-90-323622-001-01 9   0        2  2                
06-96-90-323622-001-0110   0        2  2                
06-96-90-323622-001-0111   0        2  2                
06-96-90-323622-001-0112   0        2  2                
06-96-90-323622-001-0113   0        2  2                
06-96-90-323622-001-0114   0        2  2                
06-96-90-323622-001-0115   0        2  2                
56-19-55-133622-001-03 1   3   1200011 2                
56-19-55-133622-001-03 2   0        2  2                
56-19-55-133622-001-03 3   0        2  2                
56-19-55-133622-001-03 4   0        2  2                
56-19-55-133622-001-03 5   0        2  2                
56-19-55-133622-001-03 6   0        2  2                
56-19-55-133622-001-03 7   0        2  2                
56-19-55-133622-001-03 8   0        2  2                
56-19-55-133622-001-03 9   0        2  2                
56-19-55-133622-001-0310   0        2  2                
56-19-55-133622-001-0311   0        2  2                
56-19-55-133622-001-0312   0        2  2                
56-19-55-133622-001-0313   0        2  2                
56-19-55-133622-001-0314   0        2  2                
56-19-55-133622-001-0315   0        2  2                
34-14-13-383625-001-01 1   4   2000011 2                
34-14-13-383625-001-01 2   0        2  2                
34-14-13-383625-001-01 3   0        2  2                
34-14-13-383625-001-01 4   0        2  2                
34-14-13-383625-001-01 5   0        2  2                
34-14-13-383625-001-01 6   0        2  2                
34-14-13-383625-001-01 7   0        2  2                
34-14-13-383625-001-01 8   0        2  2                
34-14-13-383625-001-01 9   0        2  2                
34-14-13-383625-001-0110   0        2  2                
34-14-13-383625-001-0111   0        2  2                
34-14-13-383625-001-0112   0        2  2                
34-14-13-383625-001-0113   0        2  2                
34-14-13-383625-001-0114   0        2  2                
34-14-13-383625-001-0115   0        2  2                
21-35-87-243627-001-01 1   4    80002  2                
21-35-87-243627-001-01 2   0        2  2                
21-35-87-243627-001-01 3   0        2  1     1 91 210000
21-35-87-243627-001-01 4   0        2  2                
21-35-87-243627-001-01 5   0        2  2                
21-35-87-243627-001-01 6   0        2  2                
21-35-87-243627-001-01 7   0        2  2                
21-35-87-243627-001-01 8   0        2  2                
21-35-87-243627-001-01 9   0        2  2                
21-35-87-243627-001-0110   0        2  2                
21-35-87-243627-001-0111   0        2  2                
21-35-87-243627-001-0112   0        2  2                
21-35-87-243627-001-0113   0        2  2                
21-35-87-243627-001-0114   0        2  2                
21-35-87-243627-001-0115   0        2  1     1 91  20000
88-20-31-173641-001-01 1   2   1000011 2                
88-20-31-173641-001-01 2   0        2  2                
88-20-31-173641-001-01 3   0        2  2                
88-20-31-173641-001-01 4   0        2  2                
88-20-31-173641-001-01 5   0        2  2                
88-20-31-173641-001-01 6   0        2  2                
88-20-31-173641-001-01 7   0        2  2                
88-20-31-173641-001-01 8   0        2  2                
88-20-31-173641-001-01 9   0        2  2                
88-20-31-173641-001-0110   0        2  2                
88-20-31-173641-001-0111   0        2  2                
88-20-31-173641-001-0112   0        2  2                
88-20-31-173641-001-0113   0        2  2                
88-20-31-173641-001-0114   0        2  2                
88-20-31-173641-001-0115   3   1800011 2                
58-58-82-683643-001-01 1   6   1500011 2                
58-58-82-683643-001-01 2   0        2  2                
58-58-82-683643-001-01 3   0        2  2                
58-58-82-683643-001-01 4   0        2  2                
58-58-82-683643-001-01 5   0        2  2                
58-58-82-683643-001-01 6   0        2  2                
58-58-82-683643-001-01 7   0        2  2                
58-58-82-683643-001-01 8   0        2  2                
58-58-82-683643-001-01 9   0        2  2                
58-58-82-683643-001-0110   0        2  2                
58-58-82-683643-001-0111   0        2  2                
58-58-82-683643-001-0112   0        2  2                
58-58-82-683643-001-0113   0        2  2                
58-58-82-683643-001-0114   0        2  2                
58-58-82-683643-001-0115   0        2  2                
08-34-40-963644-001-01 1   8   1500011 2                
08-34-40-963644-001-01 2   1   1500011 2                
08-34-40-963644-001-01 3   0        2  2                
08-34-40-963644-001-01 4   0        2  2                
08-34-40-963644-001-01 5   0        2  2                
08-34-40-963644-001-01 6   0        2  2                
08-34-40-963644-001-01 7   0        2  2                
08-34-40-963644-001-01 8   0        2  2                
08-34-40-963644-001-01 9   0        2  2                
08-34-40-963644-001-0110   0        2  2                
08-34-40-963644-001-0111   0        2  2                
08-34-40-963644-001-0112   0        2  2                
08-34-40-963644-001-0113   0        2  2                
08-34-40-963644-001-0114   0        2  2                
08-34-40-963644-001-0115   0        2  2                
48-70-78-563645-001-01 1   2    700011 2                
48-70-78-563645-001-01 2   0        2  2                
48-70-78-563645-001-01 3   0        2  2                
48-70-78-563645-001-01 4   0        2  2                
48-70-78-563645-001-01 5   0        2  2                
48-70-78-563645-001-01 6   0        2  2                
48-70-78-563645-001-01 7   0        2  2                
48-70-78-563645-001-01 8   0        2  2                
48-70-78-563645-001-01 9   0        2  2                
48-70-78-563645-001-0110   0        2  2                
48-70-78-563645-001-0111   0        2  2                
48-70-78-563645-001-0112   0        2  2                
48-70-78-563645-001-0113   0        2  2                
48-70-78-563645-001-0114   0        2  2                
48-70-78-563645-001-0115   0        2  2                
69-15-49-573646-001-01 1   0        11 2                
69-15-49-573646-001-01 2   0        2  2                
69-15-49-573646-001-01 3   0        2  2                
69-15-49-573646-001-01 4   0        2  2                
69-15-49-573646-001-01 5   0        2  2                
69-15-49-573646-001-01 6   0        2  2                
69-15-49-573646-001-01 7   0        2  2                
69-15-49-573646-001-01 8   0        2  2                
69-15-49-573646-001-01 9   0        2  2                
69-15-49-573646-001-0110   0        2  2                
69-15-49-573646-001-0111   0        2  2                
69-15-49-573646-001-0112   0        2  2                
69-15-49-573646-001-0113   0        2  2                
69-15-49-573646-001-0114   0        2  2                
69-15-49-573646-001-0115   0        2  2                
28-62-38-353647-001-01 1   2   1400011 2                
28-62-38-353647-001-01 2   0        2  2                
28-62-38-353647-001-01 3   0        2  2                
28-62-38-353647-001-01 4   0        2  2                
28-62-38-353647-001-01 5   0        2  2                
28-62-38-353647-001-01 6   0        2  2                
28-62-38-353647-001-01 7   0        2  2                
28-62-38-353647-001-01 8   0        2  2                
28-62-38-353647-001-01 9   0        2  2                
28-62-38-353647-001-0110   0        2  2                
28-62-38-353647-001-0111   0        2  2                
28-62-38-353647-001-0112   0        2  2                
28-62-38-353647-001-0113   0        2  2                
28-62-38-353647-001-0114   0        2  2                
28-62-38-353647-001-0115   0        2  2                
34-78-01-693648-001-01 1   2   1000011 2                
34-78-01-693648-001-01 2   0        2  2                
34-78-01-693648-001-01 3   0        2  2                
34-78-01-693648-001-01 4   0        2  2                
34-78-01-693648-001-01 5   0        2  2                
34-78-01-693648-001-01 6   0        2  2                
34-78-01-693648-001-01 7   0        2  2                
34-78-01-693648-001-01 8   0        2  2                
34-78-01-693648-001-01 9   0        2  2                
34-78-01-693648-001-0110   0        2  2                
34-78-01-693648-001-0111   0        2  2                
34-78-01-693648-001-0112   0        2  2                
34-78-01-693648-001-0113   0        2  2                
34-78-01-693648-001-0114   0        2  2                
34-78-01-693648-001-0115   0        2  2                
51-59-11-363660-001-02 1   4   2000011 2                
51-59-11-363660-001-02 2   1   200001212                
51-59-11-363660-001-02 3   0        2  2                
51-59-11-363660-001-02 4   0        2  2                
51-59-11-363660-001-02 5   0        2  2                
51-59-11-363660-001-02 6   0        2  1     1 92 400000
51-59-11-363660-001-02 7   0        2  2                
51-59-11-363660-001-02 8   0        2  2                
51-59-11-363660-001-02 9   0        2  2                
51-59-11-363660-001-0210   0        2  2                
51-59-11-363660-001-0211   0        2  2                
51-59-11-363660-001-0212   0        2  2                
51-59-11-363660-001-0213   0        2  2                
51-59-11-363660-001-0214   0        2  2                
51-59-11-363660-001-0215   0        2  2                
51-56-87-593660-001-04 1   2    400011 2                
51-56-87-593660-001-04 2   1   300001212                
51-56-87-593660-001-04 3   0        2  2                
51-56-87-593660-001-04 4   0        2  2                
51-56-87-593660-001-04 5   0        2  2                
51-56-87-593660-001-04 6   0        2  1     1 91 500000
51-56-87-593660-001-04 7   0        2  2                
51-56-87-593660-001-04 8   0        2  2                
51-56-87-593660-001-04 9   0        2  2                
51-56-87-593660-001-0410   0        2  2                
51-56-87-593660-001-0411   0        2  2                
51-56-87-593660-001-0412   0        2  2                
51-56-87-593660-001-0413   0        2  2                
51-56-87-593660-001-0414   0        2  2                
51-56-87-593660-001-0415   0        2  2                
37-00-59-023662-001-01 1   2    400011 2                
37-00-59-023662-001-01 2   0        2  1     1 21   4000
37-00-59-023662-001-01 3   0        2  2                
37-00-59-023662-001-01 4   0        2  2                
37-00-59-023662-001-01 5   0        2  2                
37-00-59-023662-001-01 6   0        2  1     1 91 110000
37-00-59-023662-001-01 7   0        2  2                
37-00-59-023662-001-01 8   0        2  2                
37-00-59-023662-001-01 9   0        2  2                
37-00-59-023662-001-0110   0        2  2                
37-00-59-023662-001-0111   0        2  2                
37-00-59-023662-001-0112   0        2  2                
37-00-59-023662-001-0113   0        2  2                
37-00-59-023662-001-0114   0        2  2                
37-00-59-023662-001-0115   1    100011 2                
53-57-52-183662-001-03 1   0        2  1     3 11      0
53-57-52-183662-001-03 2   0        2  1     1 21   6000
53-57-52-183662-001-03 3   0        2  2                
53-57-52-183662-001-03 4   0        2  2                
53-57-52-183662-001-03 5   0        2  2                
53-57-52-183662-001-03 6   0        2  1     1 91  80000
53-57-52-183662-001-03 7   0        2  2                
53-57-52-183662-001-03 8   0        2  2                
53-57-52-183662-001-03 9   0        2  2                
53-57-52-183662-001-0310   0        2  2                
53-57-52-183662-001-0311   0        2  2                
53-57-52-183662-001-0312   0        2  2                
53-57-52-183662-001-0313   0        2  2                
53-57-52-183662-001-0314   0        2  2                
57-29-56-033663-001-01 1   2   1000011 2                
57-29-56-033663-001-01 2   0        2  2                
57-29-56-033663-001-01 3   0        2  2                
57-29-56-033663-001-01 4   0        2  2                
57-29-56-033663-001-01 5   0        2  2                
57-29-56-033663-001-01 6   0        2  1     1 21 240000
57-29-56-033663-001-01 7   0        2  1     1 21      0
57-29-56-033663-001-01 8   0        2  2                
57-29-56-033663-001-01 9   0        2  2                
57-29-56-033663-001-0110   0        2  2                
57-29-56-033663-001-0111   0        2  2                
57-29-56-033663-001-0112   0        2  2                
57-29-56-033663-001-0113   0        2  2                
57-29-56-033663-001-0114   0        2  2                
57-29-56-033663-001-0115   0        2  2                
84-24-39-263665-001-01 1   2   1000011 2                
84-24-39-263665-001-01 2   0        2  2                
84-24-39-263665-001-01 3   0        2  2                
84-24-39-263665-001-01 4   0        2  2                
84-24-39-263665-001-01 5   0        2  2                
84-24-39-263665-001-01 6   0        2  2                
84-24-39-263665-001-01 7   0        2  2                
84-24-39-263665-001-01 8   0        2  2                
84-24-39-263665-001-01 9   0        2  2                
84-24-39-263665-001-0110   0        2  2                
84-24-39-263665-001-0111   0        2  2                
84-24-39-263665-001-0112   0        2  2                
84-24-39-263665-001-0113   0        2  2                
84-24-39-263665-001-0114   0        2  2                
84-24-39-263665-001-0115   1    500011 2                
17-40-36-853665-001-05 1   1    500011 2                
17-40-36-853665-001-05 2   0        2  2                
17-40-36-853665-001-05 3   0        2  2                
17-40-36-853665-001-05 4   0        2  2                
17-40-36-853665-001-05 5   0        2  2                
17-40-36-853665-001-05 6   0        2  2                
17-40-36-853665-001-05 7   0        2  2                
17-40-36-853665-001-05 8   0        2  2                
17-40-36-853665-001-05 9   0        2  2                
17-40-36-853665-001-0510   0        2  2                
17-40-36-853665-001-0511   0        2  2                
17-40-36-853665-001-0512   0        2  2                
17-40-36-853665-001-0513   0        2  2                
17-40-36-853665-001-0514   0        2  2                
17-40-36-853665-001-0515   1    40002  2                
73-54-93-253666-001-01 1   7   3500011 2                
73-54-93-253666-001-01 2   2   6000011 2                
73-54-93-253666-001-01 3   1  12000011 2                
73-54-93-253666-001-01 4   0        2  2                
73-54-93-253666-001-01 5   0        2  2                
73-54-93-253666-001-01 6   0        2  2                
73-54-93-253666-001-01 7   0        2  2                
73-54-93-253666-001-01 8   0        2  2                
73-54-93-253666-001-01 9   0        2  2                
73-54-93-253666-001-0110   0        2  2                
73-54-93-253666-001-0111   0        2  2                
73-54-93-253666-001-0112   0        2  2                
73-54-93-253666-001-0113   0        2  2                
73-54-93-253666-001-0114   0        2  2                
73-54-93-253666-001-0115   0        2  2                
33-22-49-703667-001-01 1   1    200011 2                
