56-62-89-782199-001-01 1MUHOGO           211 1 21                          1201  1202                                 1  6000
56-62-89-782199-001-01 2MAHINDI          111 1 11                          6801  6802                                 1 36000
77-31-17-492199-001-03 1MAHINDI          111 1 11                          1501  1502                                 1  6000
97-95-25-482200-001-01 1MAHINDI          111 1 11                         20001 25002                                 1125000
97-95-25-482200-001-01 2MUHOGO           211 1 21                          2251  3002                                 1 15000
99-10-27-022200-001-03 1MAHINDI          111 1 11 21                        901  1082                                 1  9000
99-10-27-022200-001-03 2MUHOGO           211 1 21                           501   602                                 1  3750
14-73-22-192201-001-01 1MAHINDI          111 1 11                          4951  5002                                 1 30000
89-10-69-312202-001-01 1MUHOGO           211 1 21                          1441  2162                                 1  6000
72-15-83-722203-001-01 1MAHINDI          111 1 11                          1301  1302                                 1  6000
